date,components temperature(℃),temperature(℃),air pressure(hPa),humidity(%),total radiation(W/m2),direct radiation(W/m2),diffuse radiation(W/m2),load(mw)
2019-02-27 19:45:00,7.4275,5.617,926.068,13.605,0,0,0,0
2019-02-27 20:00:00,6.245,5.102,926.06,13.717,0,0,0,0
2019-02-27 20:15:00,3.935,5.006,926.062,14.48,0,0,0,0
2019-02-27 20:30:00,2.625,4.498,926.062,15.871,0,0,0,0
2019-02-27 20:45:00,1.5825,4.226,926.062,18.089,0,0,0,0
2019-02-27 21:00:00,0.8175,3.95,926.06,18.856,0,0,0,0
2019-02-27 21:15:00,0.4875,3.387,926.058,19.951,0,0,0,0
2019-02-27 21:30:00,0.16,2.76,926.058,20.854,0,0,0,0
2019-02-27 21:45:00,-1.0975,0.873,926.058,23.027,0,0,0,0
2019-02-27 22:00:00,-1.8,1.236,926.058,23.123,0,0,0,0
2019-02-27 22:15:00,-2.3525,0.565,926.059,23.723,0,0,0,0
2019-02-27 22:30:00,-2.575,0.172,926.059,25.656,0,0,0,0
2019-02-27 22:45:00,-3.36864,1.387,926.058,23.056,0,0,0,0
2019-02-27 23:00:00,-3.7525,-0.235,926.059,24.818,0,0,0,0
2019-02-27 23:15:00,-4.235,-1.293,926.057,27.951,0,0,0,0
2019-02-27 23:30:00,-4.3375,-1.728,926.055,27.662,0,0,0,0
2019-02-27 23:45:00,-4.965,-1.165,926.055,26.193,0,0,0,0
2019-02-28 00:00:00,-5.6375,-0.117,926.056,24.712,0,0,0,0
2019-02-28 00:15:00,-6.535,-2.106,926.057,28.232,0,0,0,0
2019-02-28 00:30:00,-6.5925,-2.669,926.055,29.625,0,0,0,0
2019-02-28 00:45:00,-7.3,-2.902,926.058,30.498,0,0,0,0
2019-02-28 01:00:00,-7.4725,-3.2,926.057,30.746,0,0,0,0
2019-02-28 01:15:00,-8.2925,-3.683,926.055,32.175,0,0,0,0
2019-02-28 01:30:00,-7.9625,-3.663,926.055,33.379,0,0,0,0
2019-02-28 01:45:00,-7.8125,-4.328,926.055,34.533,0,0,0,0
2019-02-28 02:00:00,-7.5025,-3.502,926.054,32.488,0,0,0,0
2019-02-28 02:15:00,-8.3225,-4.303,926.051,34.321,0,0,0,0
2019-02-28 02:30:00,-8.665,-4.919,926.051,36.215,0,0,0,0
2019-02-28 02:45:00,-8.54999,-3.806,926.051,33.102,0,0,0,0
2019-02-28 03:00:00,-8.2025,-4.199,926.052,34.356,0,0,0,0
2019-02-28 03:15:00,-8.56,-4.304,926.053,35.676,0,0,0,0
2019-02-28 03:30:00,-9.44751,-5.25,926.053,37.786,0,0,0,0
2019-02-28 03:45:00,-9.725,-5.243,926.054,36.561,0,0,0,0
2019-02-28 04:00:00,-9.30249,-5.41,926.054,36.826,0,0,0,0
2019-02-28 04:15:00,-8.7325,-5.342,926.054,38.311,0,0,0,0
2019-02-28 04:30:00,-8.74,-5.773,926.055,39.812,0,0,0,0
2019-02-28 04:45:00,-8.74,-5.972,926.055,39.456,0,0,0,0
2019-02-28 05:00:00,-8.98,-5.998,926.055,40.004,0,0,0,0
2019-02-28 05:15:00,-9.8775,-5.939,926.054,40.451,0,0,0,0
2019-02-28 05:30:00,-10.4675,-5.244,926.051,40.616,0,0,0,0
2019-02-28 05:45:00,-10.9575,-5.326,926.052,40.75,0,0,0,0
2019-02-28 06:00:00,-10.4325,-5.729,926.051,43.346,0,0,0,0
2019-02-28 06:15:00,-10.5525,-5.4,926.051,40.402,0,0,0,0
2019-02-28 06:30:00,-11.015,-5.301,926.05,42.53,0,0,0,0
2019-02-28 06:45:00,-11.605,-5.386,926.051,42.087,0,0,0,0
2019-02-28 07:00:00,-12.445,-5.812,926.051,41.004,0,0,0,0
2019-02-28 07:15:00,-11.955,-6.837,926.053,44.056,0,0,0,0
2019-02-28 07:30:00,-12.2825,-6.543,926.05,42.752,0,0,0,0
2019-02-28 07:45:00,-12.1325,-6.456,926.051,42.012,0,0,0,0
2019-02-28 08:00:00,-12.52,-6.036,926.052,40.258,0,0,0,0
2019-02-28 08:15:00,-12.7625,-5.782,926.046,39.798,0,0,0,0
2019-02-28 08:30:00,-13.315,-5.838,926.037,40.156,0,0,3.17333,0.375
2019-02-28 08:45:00,-11.84,-5.636,926.036,39.689,29.1,26.19,14.12,2.111533
2019-02-28 09:00:00,-8.445,-5.324,926.054,39.17,66.05,59.3325,30.8267,5.192533
2019-02-28 09:15:00,-3.9775,-4.287,926.044,36.61,115.8,104.22,52.9067,8.737334
2019-02-28 09:30:00,0.3025,-3.538,926.045,35.149,171.875,154.688,78.2133,12.494801
2019-02-28 09:45:00,3.5075,-2.51,926.041,33.098,237.625,213.863,107.067,16.432602
2019-02-28 10:00:00,11.605,-0.8,926.037,29.941,298.95,269.055,139.893,20.3178
2019-02-28 10:15:00,19.0075,0.926,926.032,27.104,363.075,326.767,173.413,23.6706
2019-02-28 10:30:00,21.1775,2.529,926.025,24.667,431.9,388.71,206.853,27.021935
2019-02-28 10:45:00,25.105,3.164,926.019,23.416,501.35,451.215,240.587,30.068869
2019-02-28 11:00:00,28.9175,3.257,926.011,23.064,566.8,510.12,273.893,32.954468
2019-02-28 11:15:00,30.7925,4.92,926.009,20.358,632.725,569.452,306.52,35.838867
2019-02-28 11:30:00,33.405,5.312,926.011,19.422,707.975,637.177,343.533,34.539333
2019-02-28 11:45:00,34.4375,5.314,926.013,19.339,710.5,639.45,346.013,39.118534
2019-02-28 12:00:00,38.4825,5.919,926.007,18.657,813.05,731.745,395.12,41.834534
2019-02-28 12:15:00,42.8875,6.384,926.003,17.727,860.625,774.563,432.04,43.341736
2019-02-28 12:30:00,38.84,6.662,926.002,17.286,904.975,814.477,442.44,44.75927
2019-02-28 12:45:00,39.0325,6.969,926.001,15.68,932.875,839.588,451.547,45.859802
2019-02-28 13:00:00,42.5825,7.426,926.001,14.761,956.325,860.692,125.773,46.59927
2019-02-28 13:15:00,44.9275,7.474,926.002,15.216,970.375,873.337,89.6667,47.252136
2019-02-28 13:30:00,49.075,7.97,926.001,15.703,979.575,881.617,89.0534,47.712
2019-02-28 13:45:00,48.7575,8.064,926.002,16.618,981.875,883.687,156.293,47.93687
2019-02-28 14:00:00,45.435,8.083,926.002,17.054,977.075,879.479,495.16,47.92427
2019-02-28 14:15:00,48.6525,8.661,926.001,16.7,963.975,867.622,497.413,47.60587
2019-02-28 14:30:00,51.9775,8.722,926.001,16.747,949.825,855.022,497.96,47.24387
2019-02-28 14:45:00,51.6225,8.93,926.001,16.643,931.975,838.8,499.96,46.659405
2019-02-28 15:00:00,48.12,8.926,926.005,16.313,911.8,820.643,510.707,46.032
2019-02-28 15:15:00,48.625,8.907,926.005,16.146,886.225,797.737,507.48,44.972736
2019-02-28 15:30:00,48.255,9.493,926.008,15.566,862.45,776.227,461.44,43.798134
2019-02-28 15:45:00,47.355,9.139,926.012,15.676,841.5,757.507,446.4,42.34427
2019-02-28 16:00:00,46.1475,9.397,926.018,15.164,801.45,721.305,423.2,40.429802
2019-02-28 16:15:00,43.4625,9.275,926.024,14.982,768.525,691.672,401.627,38.263268
2019-02-28 16:30:00,42.9025,9.322,926.032,13.821,732.575,659.318,377.213,31.4948
2019-02-28 16:45:00,42.7625,9.965,926.03,14.228,689.25,620.325,349.64,27.1026
2019-02-28 17:00:00,41.9475,9.582,926.031,14.407,631.175,568.057,314.907,23.601133
2019-02-28 17:15:00,37.775,9.236,926.034,15.694,575.5,517.95,282.387,27.613401
2019-02-28 17:30:00,33.3475,9.177,926.032,14.936,510.35,459.315,245.787,24.7436
2019-02-28 17:45:00,30.55,9.169,926.037,13.807,453.45,408.105,212.587,20.494066
2019-02-28 18:00:00,27.175,8.931,926.036,12.649,381.975,343.777,174.347,17.219002
2019-02-28 18:15:00,25.135,9.086,926.04,12.047,302.225,272.003,134.64,13.788001
2019-02-28 18:30:00,23.1475,8.612,926.04,12.081,240.1,216.09,104.787,9.804534
2019-02-28 18:45:00,20.035,8.228,926.044,12.114,170.425,153.383,73.7733,5.7684
2019-02-28 19:00:00,17.1775,7.836,926.047,11.538,97.575,87.8175,43.8133,1.326133
2019-02-28 19:15:00,13.0576,7.268,926.047,11.613,28.7034,25.8331,16.583,0.195067
2019-02-28 19:30:00,10.0675,6.583,926.048,11.017,0,0,5.56,0
2019-02-28 19:45:00,7.7475,6.223,926.053,11.483,0,0,0,0
2019-02-28 20:00:00,6.895,6.132,926.065,12.551,0,0,0,0
2019-02-28 20:15:00,6.6675,6.14,926.063,12.35,0,0,0,0
2019-02-28 20:30:00,6.31,5.878,926.066,11.701,0,0,0,0
2019-02-28 20:45:00,3.825,5.003,926.063,12.398,0,0,0,0
2019-02-28 21:00:00,2.99,3.88,926.064,13.884,0,0,0,0
2019-02-28 21:15:00,1.9175,3.248,926.065,15.08,0,0,0,0
2019-02-28 21:30:00,1.1925,3.037,926.064,15.444,0,0,0,0
2019-02-28 21:45:00,0.4475,2.848,926.064,15.86,0,0,0,0
2019-02-28 22:00:00,0,2.27,926.064,16.411,0,0,0,0
2019-02-28 22:15:00,-0.9,1.479,926.066,17.272,0,0,0,0
2019-02-28 22:30:00,-1.345,0.075,926.065,19.825,0,0,0,0
2019-02-28 22:45:00,-1.7,0.555,926.066,19.538,0,0,0,0
2019-02-28 23:00:00,-1.9525,1.062,926.065,18.728,0,0,0,0
2019-02-28 23:15:00,-2.12,-0.136,926.064,20.456,0,0,0,0
2019-02-28 23:30:00,-2.8975,-0.002,926.065,20.523,0,0,0,0
2019-02-28 23:45:00,-3.3,-0.036,926.067,20.191,0,0,0,0
2019-03-01 00:00:00,-3.3125,-0.176,926.066,19.754,0,0,0,0
2019-03-01 00:15:00,-3.9225,-0.607,926.066,20.177,0,0,0,0
2019-03-01 00:30:00,-3.84,-0.625,926.066,20.218,0,0,0,0
2019-03-01 00:45:00,-4.4725,-0.48,926.066,19.906,0,0,0,0
2019-03-01 01:00:00,-1.9475,-0.956,926.066,20.954,0,0,0,0
2019-03-01 01:15:00,-2.0725,-0.386,926.066,20.004,0,0,0,0
2019-03-01 01:30:00,-1.735,-0.994,926.066,20.681,0,0,0,0
2019-03-01 01:45:00,-2.165,-1.522,926.066,21.943,0,0,0,0
2019-03-01 02:00:00,-2.78,-1.242,926.066,21.54,0,0,0,0
2019-03-01 02:15:00,-3.365,-0.467,926.066,20.551,0,0,0,0
2019-03-01 02:30:00,-3.7875,-1.606,926.066,22.582,0,0,0,0
2019-03-01 02:45:00,-4.74,-1.201,926.065,21.465,0,0,0,0
2019-03-01 03:00:00,-4.8475,-1.478,926.065,22.333,0,0,0,0
2019-03-01 03:15:00,-4.35,-0.592,926.065,21.076,0,0,0,0
2019-03-01 03:30:00,-4.015,-0.504,926.065,21.198,0,0,0,0
2019-03-01 03:45:00,-4.6925,0.448,926.066,19.383,0,0,0,0
2019-03-01 04:00:00,-3.95,-0.344,926.065,20.439,0,0,0,0
2019-03-01 04:15:00,-3.15,-1.055,926.066,21.778,0,0,0,0
2019-03-01 04:30:00,-4.9175,-2.29,926.065,24.038,0,0,0,0
2019-03-01 04:45:00,-4.89,-2.134,926.065,23.601,0,0,0,0
2019-03-01 05:00:00,-4.88,-3.786,926.064,26.596,0,0,0,0
2019-03-01 05:15:00,-4.9625,-2.553,926.066,24.74,0,0,0,0
2019-03-01 05:30:00,-4.2575,-2.498,926.064,24.514,0,0,0,0
2019-03-01 05:45:00,-4.6625,-2.413,926.063,24.402,0,0,0,0
2019-03-01 06:00:00,-3.62,-2.728,926.064,25.159,0,0,0,0
2019-03-01 06:15:00,-4.705,-2.304,926.063,25.806,0,0,0,0
2019-03-01 06:30:00,-4.78,-3.834,926.064,27.798,0,0,0,0
2019-03-01 06:45:00,-5.175,-4.514,926.064,29.967,0,0,0,0
2019-03-01 07:00:00,-4.495,-3.904,926.063,29.265,0,0,0,0
2019-03-01 07:15:00,-4.655,-3.587,926.063,31.206,0,0,0,0
2019-03-01 07:30:00,-5.36,-4.662,926.063,35.34,0,0,0,0
2019-03-01 07:45:00,-5.385,-4.742,926.062,36.286,0,0,0,0
2019-03-01 08:00:00,-5.1925,-4.461,926.063,36.215,0,0,0,0
2019-03-01 08:15:00,-4.6,-4.297,926.058,36.408,0,0,0,0
2019-03-01 08:30:00,-4.1975,-4.754,926.058,37.965,0,0,1.70667,0.393133
2019-03-01 08:45:00,-3.42,-4.823,926.055,38.534,32.35,29.115,16.5067,2.117267
2019-03-01 09:00:00,-0.945,-4.155,926.055,36.803,70.975,63.8775,34.8667,4.481
2019-03-01 09:15:00,2.1725,-2.991,926.05,34.006,117.675,105.908,55.6533,7.547933
2019-03-01 09:30:00,5.575,-2.269,926.047,32.278,176.45,158.805,81.9867,10.714734
2019-03-01 09:45:00,8.515,-1.411,926.044,30.537,229.6,206.64,107.12,14.207601
2019-03-01 10:00:00,11.885,-0.091,926.04,28.12,296.575,266.918,139.427,17.895
2019-03-01 10:15:00,16.4775,1.824,926.037,25.225,363.825,327.397,172.587,21.519602
2019-03-01 10:30:00,20.6825,2.923,926.039,23.509,432.275,388.845,207.84,24.418467
2019-03-01 10:45:00,27.0675,4.213,926.038,21.64,485.35,436.635,235.093,27.674068
2019-03-01 11:00:00,33.04,5.458,926.029,19.621,561.075,504.743,273.92,30.660336
2019-03-01 11:15:00,40.74,7.366,926.021,17.023,610.525,549.405,300.067,32.951267
2019-03-01 11:30:00,43.675,7.305,926.015,16.732,684.225,615.757,335.88,35.2288
2019-03-01 11:45:00,44.6125,6.195,926.012,17.988,732.925,659.407,358.973,37.062332
2019-03-01 12:00:00,48.465,6.07,926.007,17.817,787.925,708.975,386.533,38.601734
2019-03-01 12:15:00,47.1125,6.727,926.006,16.794,836.55,752.94,425.227,40.099735
2019-03-01 12:30:00,47.74,7.217,926.006,15.941,880.375,792.338,436.04,41.8678
2019-03-01 12:45:00,50.035,7.516,926.007,15.133,905.9,815.4,436.24,43.236202
2019-03-01 13:00:00,42.685,7.594,926.007,14.899,939.025,845.122,195.013,44.076336
2019-03-01 13:15:00,44.5075,7.802,926.006,14.883,954.425,858.983,142.6,44.537403
2019-03-01 13:30:00,46.55,8.234,926.007,14.574,961.6,865.44,146.333,44.991203
2019-03-01 13:45:00,49.4375,8.897,926.007,13.151,948.5,853.65,236.453,45.058334
2019-03-01 14:00:00,49.9425,8.938,926.006,12.566,944.475,850.028,474.16,45.018
2019-03-01 14:15:00,51.5425,9.367,926.007,11.912,928.525,835.672,477.373,44.88827
2019-03-01 14:30:00,49.4125,9.182,926.008,11.764,919.3,827.37,480.08,44.368732
2019-03-01 14:45:00,50.7175,9.569,926.01,11.672,904.2,813.78,486.093,43.707935
2019-03-01 15:00:00,49.1625,9.331,926.01,11.595,882.6,794.34,503.68,42.57587
2019-03-01 15:15:00,52.675,9.493,926.011,11.278,841.85,757.665,468.36,41.560135
2019-03-01 15:30:00,55.6675,9.557,926.017,11.528,816.45,734.805,439.52,40.538734
2019-03-01 15:45:00,57.1551,10.124,926.019,11.396,793.754,714.379,425.749,39.421402
2019-03-01 16:00:00,54.7425,9.806,926.023,11.613,763.2,686.88,406.72,37.18327
2019-03-01 16:15:00,49.655,10.091,926.028,11.214,724.525,652.073,381.907,35.14507
2019-03-01 16:30:00,49.445,10.108,926.031,11.953,690.675,621.607,361.493,33.1946
2019-03-01 16:45:00,42.2475,10.174,926.04,11.914,644.8,580.32,330.613,31.002869
2019-03-01 17:00:00,40.4375,10.671,926.046,11.198,599.6,539.662,303.28,28.1884
2019-03-01 17:15:00,38.905,10.658,926.051,11.156,535.725,482.22,267,25.361734
2019-03-01 17:30:00,35.1375,10.15,926.055,11.756,480.35,432.585,234.587,22.0666
2019-03-01 17:45:00,31.9175,10.335,926.058,11.62,415.6,374.355,199.107,18.621801
2019-03-01 18:00:00,30.345,10.458,926.065,11.68,352.85,317.745,165.947,14.645267
2019-03-01 18:15:00,25.6725,10.202,926.067,12.059,283.75,255.555,130.32,10.991734
2019-03-01 18:30:00,22.96,10.167,926.07,11.721,214.025,192.803,98.08,7.2816
2019-03-01 18:45:00,20.385,9.75,926.072,12.606,142.175,128.07,66.1467,4.009267
2019-03-01 19:00:00,17.73,9.35,926.072,13.186,77.425,69.84,38.24,1.525333
2019-03-01 19:15:00,15.1875,8.772,926.073,13.737,28.875,26.01,17.7733,0.1486
2019-03-01 19:30:00,12.7625,8.153,926.074,14.317,0,0,5.04,0
2019-03-01 19:45:00,10.66,7.312,926.067,15.672,0,0,0,0
2019-03-01 20:00:00,9.6875,6.943,926.066,16.232,0,0,0,0
2019-03-01 20:15:00,8.2675,6.836,926.065,16.549,0,0,0,0
2019-03-01 20:30:00,8.37,6.628,926.063,16.952,0,0,0,0
2019-03-01 20:45:00,7.26,5.986,926.063,17.581,0,0,0,0
2019-03-01 21:00:00,7.89,5.213,926.065,18.236,0,0,0,0
2019-03-01 21:15:00,6.6075,5.861,926.064,17.76,0,0,0,0
2019-03-01 21:30:00,4.97,4.542,926.065,19.493,0,0,0,0
2019-03-01 21:45:00,2.8325,4.92,926.066,18.984,0,0,0,0
2019-03-01 22:00:00,2.3425,0.957,926.066,23.491,0,0,0,0
2019-03-01 22:15:00,2.04,2.807,926.066,21.701,0,0,0,0
2019-03-01 22:30:00,0.8825,1.299,926.066,23.249,0,0,0,0
2019-03-01 22:45:00,0.3925,0.799,926.066,22.268,0,0,0,0
2019-03-01 23:00:00,-0.2225,0.151,926.067,23.369,0,0,0,0
2019-03-01 23:15:00,-0.7325,-0.339,926.067,24.409,0,0,0,0
2019-03-01 23:30:00,-1.2,-0.618,926.066,24.201,0,0,0,0
2019-03-01 23:45:00,-1.425,-0.929,926.066,24.454,0,0,0,0
2019-03-02 00:00:00,-1.6225,-1.266,926.067,24.588,0,0,0,0
2019-03-02 00:15:00,-1.6925,-0.933,926.066,23.516,0,0,0,0
2019-03-02 00:30:00,-2.6975,-1.242,926.066,24.112,0,0,0,0
2019-03-02 00:45:00,-2.53,-1.745,926.067,24.787,0,0,0,0
2019-03-02 01:00:00,-2.7325,-1.859,926.067,24.51,0,0,0,0
2019-03-02 01:15:00,-2.9575,-1.585,926.067,23.957,0,0,0,0
2019-03-02 01:30:00,-2.85,-1.801,926.067,23.88,0,0,0,0
2019-03-02 01:45:00,-3,-2.139,926.065,24.165,0,0,0,0
2019-03-02 02:00:00,-3.13,-2.266,926.067,24.055,0,0,0,0
2019-03-02 02:15:00,-3.15,-2.501,926.066,24.138,0,0,0,0
2019-03-02 02:30:00,-3.33,-1.994,926.066,23.338,0,0,0,0
2019-03-02 02:45:00,-3.16,-2.096,926.065,23.257,0,0,0,0
2019-03-02 03:00:00,-4.5075,-1.47,926.065,21.945,0,0,0,0
2019-03-02 03:15:00,-5.1175,-0.496,926.066,19.745,0,0,0,0
2019-03-02 03:30:00,-5.6475,-0.539,926.066,19.206,0,0,0,0
2019-03-02 03:45:00,-5.5825,-1.576,926.064,20.844,0,0,0,0
2019-03-02 04:00:00,-5.7325,-1.677,926.065,21.196,0,0,0,0
2019-03-02 04:15:00,-5.1225,-2.64,926.065,23.75,0,0,0,0
2019-03-02 04:30:00,-4.815,-2.301,926.065,23.336,0,0,0,0
2019-03-02 04:45:00,-3.9025,-2.451,926.065,23.628,0,0,0,0
2019-03-02 05:00:00,-4.21,-1.845,926.063,22.506,0,0,0,0
2019-03-02 05:15:00,-4.775,-2.567,926.061,23.459,0,0,0,0
2019-03-02 05:30:00,-6.085,-1.878,926.062,22.095,0,0,0,0
2019-03-02 05:45:00,-6.9175,-2.613,926.065,23.17,0,0,0,0
2019-03-02 06:00:00,-7.4075,-2.557,926.063,23.001,0,0,0,0
2019-03-02 06:15:00,-7.7175,-2.772,926.063,23.027,0,0,0,0
2019-03-02 06:30:00,-7.7775,-2.992,926.064,23.52,0,0,0,0
2019-03-02 06:45:00,-7.9175,-3.124,926.064,23.672,0,0,0,0
2019-03-02 07:00:00,-8.45249,-2.95,926.065,23.33,0,0,0,0
2019-03-02 07:15:00,-8.85,-3.086,926.065,23.644,0,0,0,0
2019-03-02 07:30:00,-9.125,-2.987,926.064,23.452,0,0,0,0
2019-03-02 07:45:00,-9.825,-2.689,926.063,22.576,0,0,0,0
2019-03-02 08:00:00,-9.7325,-2.641,926.065,22.588,0,0,0,0
2019-03-02 08:15:00,-10.5,-3.04,926.063,23.422,0,0,0,0
2019-03-02 08:30:00,-10.2525,-3.112,926.063,23.589,0,0,6.18667,0.543133
2019-03-02 08:45:00,-9.4,-2.727,926.063,23.046,36.7,32.94,17.6133,2.628333
2019-03-02 09:00:00,-6.44,-2.45,926.062,22.734,82.8,74.52,38.96,5.683067
2019-03-02 09:15:00,-2.6475,-1.576,926.06,21.513,137.75,123.975,62.3067,9.205467
2019-03-02 09:30:00,1.3675,-0.321,926.054,19.745,198.7,178.83,89.68,13.084601
2019-03-02 09:45:00,6.7325,0.867,926.052,18.647,267.5,240.75,123.32,16.9862
2019-03-02 10:00:00,13.0025,2.234,926.047,17.426,341.55,307.395,162.053,19.699867
2019-03-02 10:15:00,17.6575,3.739,926.045,15.935,373.1,335.79,178.04,22.887068
2019-03-02 10:30:00,22.83,4.632,926.038,15.044,463.1,416.79,222.493,27.118336
2019-03-02 10:45:00,26.4075,6.272,926.032,13.418,541.925,487.733,263.053,28.086735
2019-03-02 11:00:00,32.1875,7.944,926.037,11.882,539.25,485.325,264.453,29.0316
2019-03-02 11:15:00,38.5525,8.629,926.035,10.755,601.65,541.485,301.293,29.889668
2019-03-02 11:30:00,43.5475,8.909,926.023,10.456,663.025,596.722,330.413,36.382267
2019-03-02 11:45:00,47.0475,9.73,926.016,8.956,779.05,701.145,385.2,37.5026
2019-03-02 12:00:00,48.285,10.167,926.012,8.789,822.275,740.047,405.107,39.6972
2019-03-02 12:15:00,50.9212,10.645,926.005,9.18,881.568,793.411,450.861,38.308136
2019-03-02 12:30:00,57.6575,10.689,926.015,8.639,872.875,785.587,457.893,35.85767
2019-03-02 12:45:00,50,10.64,926.019,8.47,852.775,767.497,415.6,39.1002
2019-03-02 13:00:00,40.925,11.022,926.006,8.389,938.975,845.078,155.093,46.055737
2019-03-02 13:15:00,44.5725,11.632,926.007,8.179,974.575,877.117,111.253,47.434937
2019-03-02 13:30:00,44.5275,11.819,926.008,8.079,1001.08,900.968,108,47.436604
2019-03-02 13:45:00,44.1075,11.49,926.006,8.427,982.925,884.587,173.987,47.7942
2019-03-02 14:00:00,48.005,11.527,926.005,8.38,996.775,897.188,501.547,47.265404
2019-03-02 14:15:00,51.7275,11.664,926.009,8.606,972.95,875.632,500.214,47.167534
2019-03-02 14:30:00,49.9575,11.892,926.006,8.474,976.525,878.94,508.427,47.487804
2019-03-02 14:45:00,49.25,12.062,926.006,8.423,964.875,868.433,536.467,46.802734
2019-03-02 15:00:00,51.5575,11.804,926.008,8.539,955.525,859.837,533.774,39.728535
2019-03-02 15:15:00,46.4325,11.98,926.017,8.492,820.925,738.067,457.547,42.06247
2019-03-02 15:30:00,50.3425,11.588,926.028,8.678,873.55,787.545,464.693,25.132002
2019-03-02 15:45:00,39.2175,11.629,926.026,8.74,629.575,566.618,342.787,25.0442
2019-03-02 16:00:00,45.4,12.081,926.011,8.48,905.15,814.635,475.787,39.274136
2019-03-02 16:15:00,50.3625,12.172,926.012,8.385,794.775,715.275,414.214,38.2036
2019-03-02 16:30:00,48.9775,12.29,926.015,8.133,741.05,666.968,383.12,35.641403
2019-03-02 16:45:00,43.465,12.258,926.022,8.372,688.625,619.763,349.173,32.961536
2019-03-02 17:00:00,40.375,12.498,926.026,8.167,627.925,565.178,313.96,30.182402
2019-03-02 17:15:00,38.3625,12.3,926.035,8.234,574.625,517.162,283.2,27.200068
2019-03-02 17:30:00,35.5175,12.379,926.042,8.146,515.175,463.657,249,23.818468
2019-03-02 17:45:00,33.3525,12.266,926.048,8.189,447.525,402.772,211.453,20.238468
2019-03-02 18:00:00,30.67,12.028,926.05,8.106,381.525,343.372,176.333,16.417734
2019-03-02 18:15:00,28.0125,11.95,926.055,8.181,311.9,280.71,140.84,12.496201
2019-03-02 18:30:00,25.9425,11.483,926.06,8.545,235.725,212.153,104.72,8.501934
2019-03-02 18:45:00,23.3525,10.995,926.061,8.948,160.7,144.63,71.4267,4.797667
2019-03-02 19:00:00,20.5825,10.525,926.062,9.44,90.825,81.7425,41.7467,1.417867
2019-03-02 19:15:00,17.5075,9.895,926.062,9.819,19.65,17.685,14.12,0
2019-03-02 19:30:00,15.1075,9.024,926.061,10.521,0,0,0,0
2019-03-02 19:45:00,12.2075,8.711,926.062,10.769,0,0,0,0
2019-03-02 20:00:00,10.2,8.634,926.052,10.922,0,0,0,0
2019-03-02 20:15:00,10.5325,8.54,926.054,11.048,0,0,0,0
2019-03-02 20:30:00,10.2,7.752,926.055,11.632,0,0,0,0
2019-03-02 20:45:00,9.1725,7.412,926.054,12.038,0,0,0,0
2019-03-02 21:00:00,9.2575,6.294,926.052,13.074,0,0,0,0
2019-03-02 21:15:00,7.8125,7.238,926.054,12.407,0,0,0,0
2019-03-02 21:30:00,6.605,6.424,926.054,12.795,0,0,0,0
2019-03-02 21:45:00,5.855,3.415,926.055,15.794,0,0,0,0
2019-03-02 22:00:00,5.795,3.338,926.056,16.091,0,0,0,0
2019-03-02 22:15:00,5.3525,2.703,926.057,16.647,0,0,0,0
2019-03-02 22:30:00,5.165,2.625,926.055,16.58,0,0,0,0
2019-03-02 22:45:00,5.0725,1.797,926.056,17.623,0,0,0,0
2019-03-02 23:00:00,4.01,1.578,926.055,18.183,0,0,0,0
2019-03-02 23:15:00,2.52,1.365,926.056,18.358,0,0,0,0
2019-03-02 23:30:00,3.0425,1.218,926.055,18.726,0,0,0,0
2019-03-02 23:45:00,2.24,0.759,926.056,19.45,0,0,0,0
2019-03-03 00:00:00,2.11,0.499,926.058,20.276,0,0,0,0
2019-03-03 00:15:00,2.515,0.243,926.056,21.338,0,0,0,0
2019-03-03 00:30:00,2.225,-0.113,926.055,23.32,0,0,0,0
2019-03-03 00:45:00,2.86,0.512,926.054,22.696,0,0,0,0
2019-03-03 01:00:00,2.8175,0.844,926.055,21.422,0,0,0,0
2019-03-03 01:15:00,1.92,0.504,926.055,21.2,0,0,0,0
2019-03-03 01:30:00,1.65,1.046,926.056,19.782,0,0,0,0
2019-03-03 01:45:00,1.37,0.976,926.055,19.67,0,0,0,0
2019-03-03 02:00:00,0.0925,1.096,926.055,19.566,0,0,0,0
2019-03-03 02:15:00,-0.625,1.154,926.055,19.505,0,0,0,0
2019-03-03 02:30:00,-1.1275,0.979,926.055,19.827,0,0,0,0
2019-03-03 02:45:00,-1.5575,1.375,926.055,19.432,0,0,0,0
2019-03-03 03:00:00,-3.055,1.331,926.055,19.536,0,0,0,0
2019-03-03 03:15:00,-3.6275,1.726,926.054,19.013,0,0,0,0
2019-03-03 03:30:00,-3.575,1.285,926.055,19.562,0,0,0,0
2019-03-03 03:45:00,-3.7725,0.405,926.055,20.82,0,0,0,0
2019-03-03 04:00:00,-4.63,0.726,926.054,20.482,0,0,0,0
2019-03-03 04:15:00,-4.985,0.297,926.056,21.048,0,0,0,0
2019-03-03 04:30:00,-5.3675,-0.032,926.055,21.591,0,0,0,0
2019-03-03 04:45:00,-4.8675,-0.278,926.056,22.02,0,0,0,0
2019-03-03 05:00:00,-4.72,0.393,926.055,20.808,0,0,0,0
2019-03-03 05:15:00,-4.4675,0.516,926.055,20.447,0,0,0,0
2019-03-03 05:30:00,-4.78,-0.184,926.055,21.454,0,0,0,0
2019-03-03 05:45:00,-5.18,-0.757,926.054,22.616,0,0,0,0
2019-03-03 06:00:00,-5.37,-0.952,926.055,23.023,0,0,0,0
2019-03-03 06:15:00,-6.0825,-1.182,926.054,23.692,0,0,0,0
